"UniqueID","DietStudy","LogNumber","Project","Station","Date","SerialNumber","PreyCategory","PreyLengthSpecies","PreyLength","LengthEstimate","PreyWeight","EyeDiameter","PreyAntennaLength","PreySex","Comments"
"FLaSH 1534 SKT 2014-01-15 706 0132","FLaSH","1534","SKT","706",2014-01-15,"0132","Cumaceans",NA,2.7,"",NA,NA,NA,NA,""
"FLaSH 1534 SKT 2014-01-15 706 0132","FLaSH","1534","SKT","706",2014-01-15,"0132","Cumaceans",NA,3,"",NA,NA,NA,NA,"NI"
"FLaSH 1534 SKT 2014-01-15 706 0132","FLaSH","1534","SKT","706",2014-01-15,"0132","Cumaceans",NA,2.8,"",NA,NA,NA,NA,""
"FLaSH 1534 SKT 2014-01-15 706 0132","FLaSH","1534","SKT","706",2014-01-15,"0132","Cumaceans",NA,2.9,"",NA,NA,NA,NA,""
"FLaSH 1534 SKT 2014-01-15 706 0132","FLaSH","1534","SKT","706",2014-01-15,"0132","Cumaceans",NA,2.9,"",NA,NA,NA,NA,""
"FLaSH 1534 SKT 2014-01-15 706 0132","FLaSH","1534","SKT","706",2014-01-15,"0132","Cumaceans",NA,3.2,"",NA,NA,NA,NA,"NW"
"FLaSH 1534 SKT 2014-01-15 706 0132","FLaSH","1534","SKT","706",2014-01-15,"0132","Cumaceans",NA,2.4,"",NA,NA,NA,NA,"NI"
"FLaSH 1532 SKT 2014-01-15 706 0130","FLaSH","1532","SKT","706",2014-01-15,"0130","Other malacostraca",NA,1,"Y",NA,NA,NA,NA,"Mid body piece ~3.0 mm"
"FLaSH 1534 SKT 2014-01-15 706 0132","FLaSH","1534","SKT","706",2014-01-15,"0132","Cumaceans",NA,2.5,"",NA,NA,NA,NA,""
"FLaSH 1539 SKT 2014-01-15 706 0135","FLaSH","1539","SKT","706",2014-01-15,"0135","Cumaceans",NA,2.9,"S",NA,NA,NA,NA,"NM"
"FLaSH 1532 SKT 2014-01-15 706 0130","FLaSH","1532","SKT","706",2014-01-15,"0130","Cumaceans",NA,3.3,"",NA,NA,NA,NA,"NW"
"FLaSH 1539 SKT 2014-01-15 706 0135","FLaSH","1539","SKT","706",2014-01-15,"0135","Cumaceans",NA,2.9,"S",NA,NA,NA,NA,"NM"
"FLaSH 1465 SKT 2014-01-15 707 0141","FLaSH","1465","SKT","707",2014-01-15,"0141","Gammarus type",NA,1.5,"",NA,NA,NA,NA,"NI"
"FLaSH 1465 SKT 2014-01-15 707 0141","FLaSH","1465","SKT","707",2014-01-15,"0141","Gammarus type",NA,1,"",NA,NA,NA,NA,"NI, probably neonate"
"FLaSH 1466 SKT 2014-01-15 707 0142","FLaSH","1466","SKT","707",2014-01-15,"0142","Gammarus type",NA,1.9,"",NA,NA,NA,NA,""
"FLaSH 1465 SKT 2014-01-15 707 0141","FLaSH","1465","SKT","707",2014-01-15,"0141","Gammarus type",NA,7.2,"",NA,0.4,NA,NA,"NI"
"FLaSH 1465 SKT 2014-01-15 707 0141","FLaSH","1465","SKT","707",2014-01-15,"0141","Terrestrial invertebrates",NA,2,"",NA,NA,NA,NA,"NI"
"FLaSH 1465 SKT 2014-01-15 707 0141","FLaSH","1465","SKT","707",2014-01-15,"0141","Terrestrial invertebrates",NA,2.5,"",NA,NA,NA,NA,"NI"
"FLaSH 1465 SKT 2014-01-15 707 0141","FLaSH","1465","SKT","707",2014-01-15,"0141","Terrestrial invertebrates",NA,2.5,"",NA,NA,NA,NA,"NI"
"FLaSH 1465 SKT 2014-01-15 707 0141","FLaSH","1465","SKT","707",2014-01-15,"0141","Terrestrial invertebrates",NA,2.5,"",NA,NA,NA,NA,"NI"
"FLaSH 1465 SKT 2014-01-15 707 0141","FLaSH","1465","SKT","707",2014-01-15,"0141","Terrestrial invertebrates",NA,2.5,"",NA,NA,NA,NA,"NI"
"FLaSH 1465 SKT 2014-01-15 707 0141","FLaSH","1465","SKT","707",2014-01-15,"0141","Terrestrial invertebrates",NA,3,"",NA,NA,NA,NA,"NI"
"FLaSH 1465 SKT 2014-01-15 707 0141","FLaSH","1465","SKT","707",2014-01-15,"0141","Terrestrial invertebrates",NA,3,"",NA,NA,NA,NA,"NI"
"FLaSH 1465 SKT 2014-01-15 707 0141","FLaSH","1465","SKT","707",2014-01-15,"0141","Chironomid larvae",NA,4.4,"",NA,NA,NA,NA,""
"FLaSH 1466 SKT 2014-01-15 707 0142","FLaSH","1466","SKT","707",2014-01-15,"0142","Terrestrial invertebrates",NA,1.8,"G",NA,NA,NA,NA,"NM; Est: used adjusted length-frequency of existing lengths in gut"
"FLaSH 1466 SKT 2014-01-15 707 0142","FLaSH","1466","SKT","707",2014-01-15,"0142","Terrestrial invertebrates",NA,1.8,"",NA,NA,NA,NA,""
"FLaSH 1466 SKT 2014-01-15 707 0142","FLaSH","1466","SKT","707",2014-01-15,"0142","Terrestrial invertebrates",NA,2.5,"",NA,NA,NA,NA,"NI"
"FLaSH 1466 SKT 2014-01-15 707 0142","FLaSH","1466","SKT","707",2014-01-15,"0142","Terrestrial invertebrates",NA,2.5,"",NA,NA,NA,NA,"NI"
"FLaSH 1466 SKT 2014-01-15 707 0142","FLaSH","1466","SKT","707",2014-01-15,"0142","Terrestrial invertebrates",NA,2.5,"",NA,NA,NA,NA,"NI"
"FLaSH 1466 SKT 2014-01-15 707 0142","FLaSH","1466","SKT","707",2014-01-15,"0142","Terrestrial invertebrates",NA,2.6,"",NA,NA,NA,NA,""
"FLaSH 1466 SKT 2014-01-15 707 0142","FLaSH","1466","SKT","707",2014-01-15,"0142","Terrestrial invertebrates",NA,2.6,"",NA,NA,NA,NA,""
"FLaSH 1466 SKT 2014-01-15 707 0142","FLaSH","1466","SKT","707",2014-01-15,"0142","Terrestrial invertebrates",NA,2.2,"",NA,NA,NA,NA,""
"FLaSH 1466 SKT 2014-01-15 707 0142","FLaSH","1466","SKT","707",2014-01-15,"0142","Terrestrial invertebrates",NA,2.2,"",NA,NA,NA,NA,""
"FLaSH 1465 SKT 2014-01-15 707 0141","FLaSH","1465","SKT","707",2014-01-15,"0141","Terrestrial invertebrates",NA,3,"G",NA,NA,NA,NA,"NM; Est: used adjusted length-frequency of existing lengths in gut"
"FLaSH 1466 SKT 2014-01-15 707 0142","FLaSH","1466","SKT","707",2014-01-15,"0142","Terrestrial invertebrates",NA,2.2,"G",NA,NA,NA,NA,"NM; Est: used adjusted length-frequency of existing lengths in gut"
"FLaSH 1465 SKT 2014-01-15 707 0141","FLaSH","1465","SKT","707",2014-01-15,"0141","Terrestrial invertebrates",NA,2,"G",NA,NA,NA,NA,"NM; Est: used adjusted length-frequency of existing lengths in gut"
"FLaSH 1466 SKT 2014-01-15 707 0142","FLaSH","1466","SKT","707",2014-01-15,"0142","Unid mysids",NA,3.9,"G",NA,NA,NA,NA,"NM"
"FLaSH 1466 SKT 2014-01-15 707 0142","FLaSH","1466","SKT","707",2014-01-15,"0142","Hyperacanthomysis longirostris",NA,3.9,"",NA,NA,NA,NA,"NI"
"FLaSH 1466 SKT 2014-01-15 707 0142","FLaSH","1466","SKT","707",2014-01-15,"0142","Gammarus type",NA,2,"",NA,NA,NA,NA,"NI"
"FLaSH 1465 SKT 2014-01-15 707 0141","FLaSH","1465","SKT","707",2014-01-15,"0141","Terrestrial invertebrates",NA,3,"G",NA,NA,NA,NA,"NM; Est: used adjusted length-frequency of existing lengths in gut"
"FLaSH 1465 SKT 2014-01-15 707 0141","FLaSH","1465","SKT","707",2014-01-15,"0141","Terrestrial invertebrates",NA,2.5,"G",NA,NA,NA,NA,"NM; Est: used adjusted length-frequency of existing lengths in gut"
"FLaSH 1465 SKT 2014-01-15 707 0141","FLaSH","1465","SKT","707",2014-01-15,"0141","Terrestrial invertebrates",NA,2.5,"G",NA,NA,NA,NA,"NM; Est: used adjusted length-frequency of existing lengths in gut"
"FLaSH 1465 SKT 2014-01-15 707 0141","FLaSH","1465","SKT","707",2014-01-15,"0141","Terrestrial invertebrates",NA,2.5,"G",NA,NA,NA,NA,"NM; Est: used adjusted length-frequency of existing lengths in gut"
"FLaSH 1465 SKT 2014-01-15 707 0141","FLaSH","1465","SKT","707",2014-01-15,"0141","Terrestrial invertebrates",NA,2.5,"G",NA,NA,NA,NA,"NM; Est: used adjusted length-frequency of existing lengths in gut"
"FLaSH 1465 SKT 2014-01-15 707 0141","FLaSH","1465","SKT","707",2014-01-15,"0141","Terrestrial invertebrates",NA,2.5,"G",NA,NA,NA,NA,"NM; Est: used adjusted length-frequency of existing lengths in gut"
"FLaSH 1466 SKT 2014-01-15 707 0142","FLaSH","1466","SKT","707",2014-01-15,"0142","Terrestrial invertebrates",NA,2.5,"G",NA,NA,NA,NA,"NM; Est: used adjusted length-frequency of existing lengths in gut"
"FLaSH 1465 SKT 2014-01-15 707 0141","FLaSH","1465","SKT","707",2014-01-15,"0141","Cumaceans",NA,3.9,"",NA,NA,NA,NA,"NI, NW"
"FLaSH 1467 SKT 2014-01-15 713 0143","FLaSH","1467","SKT","713",2014-01-15,"0143","Corophium type","A. spinicorne",5,"",0.00124,NA,4.2,"M","Male, A2 4.2 mm"
"FLaSH 1467 SKT 2014-01-15 713 0143","FLaSH","1467","SKT","713",2014-01-15,"0143","Unid amphipod",NA,5,"G",NA,NA,NA,NA,"NM, digested midbody piece 4.7 mm"
"FLaSH 1468 SKT 2014-01-15 713 0144","FLaSH","1468","SKT","713",2014-01-15,"0144","Terrestrial invertebrates",NA,2,"U",NA,NA,NA,NA,"NM; Est: used avg prey length from prey caught during same survey"
"FLaSH 1468 SKT 2014-01-15 713 0144","FLaSH","1468","SKT","713",2014-01-15,"0144","Corophium type",NA,5,"S",NA,NA,NA,NA,"NM, female A2 NM"
"FLaSH 1468 SKT 2014-01-15 713 0144","FLaSH","1468","SKT","713",2014-01-15,"0144","Gammarus type",NA,3.7,"",NA,NA,NA,NA,"NI"
"FLaSH 1473 SKT 2014-01-15 715 0149","FLaSH","1473","SKT","715",2014-01-15,"0149","Terrestrial invertebrates",NA,2,"",NA,NA,NA,NA,"NI, Hemiptera (aphid)"
"FLaSH 1473 SKT 2014-01-15 715 0149","FLaSH","1473","SKT","715",2014-01-15,"0149","Terrestrial invertebrates",NA,2,"G",NA,NA,NA,NA,"NM, head only, Hemiptera (aphid); Est: used adj. length-freq"
"FLaSH 1473 SKT 2014-01-15 715 0149","FLaSH","1473","SKT","715",2014-01-15,"0149","Terrestrial invertebrates",NA,2,"G",NA,NA,NA,NA,"NM, head only, Hemiptera (aphid); Est: used adj. length-freq"
"FLaSH 1473 SKT 2014-01-15 715 0149","FLaSH","1473","SKT","715",2014-01-15,"0149","Terrestrial invertebrates",NA,2,"G",NA,NA,NA,NA,"NM, head only, Hemiptera (aphid); Est: used adj. length-freq"
"FLaSH 1473 SKT 2014-01-15 715 0149","FLaSH","1473","SKT","715",2014-01-15,"0149","Terrestrial invertebrates",NA,2,"G",NA,NA,NA,NA,"NM, head only, Hemiptera (aphid); Est: used adj. length-freq"
"FLaSH 1473 SKT 2014-01-15 715 0149","FLaSH","1473","SKT","715",2014-01-15,"0149","Terrestrial invertebrates",NA,2,"G",NA,NA,NA,NA,"NM, head only, Hemiptera (aphid); Est: used adj. length-freq"
"FLaSH 1473 SKT 2014-01-15 715 0149","FLaSH","1473","SKT","715",2014-01-15,"0149","Terrestrial invertebrates",NA,2.2,"G",NA,NA,NA,NA,"NM, head only, Hemiptera (aphid); Est: used adj. length-freq"
"FLaSH 1473 SKT 2014-01-15 715 0149","FLaSH","1473","SKT","715",2014-01-15,"0149","Terrestrial invertebrates",NA,2,"G",NA,NA,NA,NA,"NM, head only, Hemiptera (aphid); Est: used adj. length-freq"
"FLaSH 1473 SKT 2014-01-15 715 0149","FLaSH","1473","SKT","715",2014-01-15,"0149","Terrestrial invertebrates",NA,2,"",NA,NA,NA,NA,"NI, Hemiptera (aphid)"
"FLaSH 1473 SKT 2014-01-15 715 0149","FLaSH","1473","SKT","715",2014-01-15,"0149","Chironomid larvae",NA,3.2,"",NA,NA,NA,NA,""
"FLaSH 1473 SKT 2014-01-15 715 0149","FLaSH","1473","SKT","715",2014-01-15,"0149","Terrestrial invertebrates",NA,2.2,"G",NA,NA,NA,NA,"NM, head only, Hemiptera (aphid); Est: used adj. length-freq"
"FLaSH 1473 SKT 2014-01-15 715 0149","FLaSH","1473","SKT","715",2014-01-15,"0149","Terrestrial invertebrates",NA,2,"G",NA,NA,NA,NA,"NM, head only, Hemiptera (aphid); Est: used adj. length-freq"
"FLaSH 1473 SKT 2014-01-15 715 0149","FLaSH","1473","SKT","715",2014-01-15,"0149","Terrestrial invertebrates",NA,2.2,"G",NA,NA,NA,NA,"NM, head only, Unid; Est: used adj. length-freq of existing lengths in gut"
"FLaSH 1473 SKT 2014-01-15 715 0149","FLaSH","1473","SKT","715",2014-01-15,"0149","Corophium type","A. spinicorne",3,"",0.00038,NA,1.7,"F","Female, A2 1.7 mm"
"FLaSH 1473 SKT 2014-01-15 715 0149","FLaSH","1473","SKT","715",2014-01-15,"0149","Terrestrial invertebrates",NA,2.2,"G",NA,NA,NA,NA,"NM, head only, Unid; Est: used adj. length-freq of existing lengths in gut"
"FLaSH 1471 SKT 2014-01-15 715 0147","FLaSH","1471","SKT","715",2014-01-15,"0147","Gammarus type",NA,4,"G",NA,NA,NA,NA,"NM, 4.0mm piece-no head"
"FLaSH 1470 SKT 2014-01-15 715 0146","FLaSH","1470","SKT","715",2014-01-15,"0146","Corophium type","A. spinicorne",2.2,"",NA,NA,1.4,"M","NI, male, A2 1.4 mm"
"FLaSH 1470 SKT 2014-01-15 715 0146","FLaSH","1470","SKT","715",2014-01-15,"0146","Gammarus type",NA,3.8,"ED",NA,0.2,NA,NA,"NM"
"FLaSH 1470 SKT 2014-01-15 715 0146","FLaSH","1470","SKT","715",2014-01-15,"0146","Terrestrial invertebrates",NA,2,"",NA,NA,NA,NA,"NI, NW"
"FLaSH 1469 SKT 2014-01-15 715 0145","FLaSH","1469","SKT","715",2014-01-15,"0145","Gammarus type",NA,4,"",NA,NA,NA,NA,"NI"
"FLaSH 1469 SKT 2014-01-15 715 0145","FLaSH","1469","SKT","715",2014-01-15,"0145","Corophium type",NA,2.8,"",NA,NA,NA,NA,"Female"
"FLaSH 1473 SKT 2014-01-15 715 0149","FLaSH","1473","SKT","715",2014-01-15,"0149","Corophium type",NA,3,"G",NA,NA,NA,NA,"NM, tail only"
"FLaSH 1473 SKT 2014-01-15 715 0149","FLaSH","1473","SKT","715",2014-01-15,"0149","Terrestrial invertebrates",NA,2.2,"",NA,NA,NA,NA,"Hemiptera (aphid)"
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,1.5,"",NA,NA,NA,NA,""
"FLaSH 1458 SKT 2014-01-16 519 0344","FLaSH","1458","SKT","519",2014-01-16,"0344","Cumaceans",NA,2.3,"M",NA,NA,NA,NA,"NM"
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.4,"",NA,NA,NA,NA,""
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,2.3,"M",NA,NA,NA,NA,"NM"
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,2.3,"M",NA,NA,NA,NA,"NM"
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,2.3,"G",NA,NA,NA,NA,"NM"
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,2.1,"G",NA,NA,NA,NA,"NM"
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,2,"G",NA,NA,NA,NA,"NM"
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,1.9,"G",NA,NA,NA,NA,"NM"
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,3.2,"G",NA,NA,NA,NA,"NM"
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,2.4,"G",NA,NA,NA,NA,"NM"
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,1.3,"G",NA,NA,NA,NA,"NM"
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,2.3,"",NA,NA,NA,NA,""
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,2.1,"",NA,NA,NA,NA,""
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,1.5,"G",NA,NA,NA,NA,"NM"
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,2,"",NA,NA,NA,NA,""
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,1.9,"",NA,NA,NA,NA,""
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,3.2,"",NA,NA,NA,NA,"NW"
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,2.4,"",NA,NA,NA,NA,""
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,1.3,"",NA,NA,NA,NA,""
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Terrestrial invertebrates",NA,2.2,"S",NA,NA,NA,NA,"NM, largest piece 2.1 mm; Est: used avg length of big prey caught @ 519"
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Terrestrial invertebrates",NA,2.2,"S",NA,NA,NA,NA,"NM, largest piece 2.1 mm; Est: used avg length of big prey caught @ 519"
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,2.3,"M",NA,NA,NA,NA,"NM"
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,2.3,"M",NA,NA,NA,NA,"NM"
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,2.3,"M",NA,NA,NA,NA,"NM"
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,2.3,"M",NA,NA,NA,NA,"NM"
"FLaSH 1458 SKT 2014-01-16 519 0344","FLaSH","1458","SKT","519",2014-01-16,"0344","Cumaceans",NA,2.3,"M",NA,NA,NA,NA,"NM"
"FLaSH 1458 SKT 2014-01-16 519 0344","FLaSH","1458","SKT","519",2014-01-16,"0344","Cumaceans",NA,2.3,"M",NA,NA,NA,NA,"NM"
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,1.8,"",NA,NA,NA,NA,""
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.5,"G",NA,NA,NA,NA,"NM"
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.8,"",NA,NA,NA,NA,""
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,3,"",NA,NA,NA,NA,""
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,3,"",NA,NA,NA,NA,""
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,3,"",NA,NA,NA,NA,""
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.2,"",NA,NA,NA,NA,""
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.5,"",NA,NA,NA,NA,""
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.5,"",NA,NA,NA,NA,""
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.5,"",NA,NA,NA,NA,""
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.5,"",NA,NA,NA,NA,""
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,3.1,"",NA,NA,NA,NA,""
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2,"",NA,NA,NA,NA,""
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.4,"",NA,NA,NA,NA,""
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.8,"",NA,NA,NA,NA,""
"FLaSH 1462 SKT 2014-01-16 519 0348","FLaSH","1462","SKT","519",2014-01-16,"0348","Cumaceans",NA,1.8,"",NA,NA,NA,NA,"NI"
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,1.2,"",NA,NA,NA,NA,""
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.5,"G",NA,NA,NA,NA,"NM"
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.5,"G",NA,NA,NA,NA,"NM"
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.5,"G",NA,NA,NA,NA,"NM"
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.5,"G",NA,NA,NA,NA,"NM"
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.5,"G",NA,NA,NA,NA,"NM"
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.5,"G",NA,NA,NA,NA,"NM"
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.5,"G",NA,NA,NA,NA,"NM"
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.6,"",NA,NA,NA,NA,""
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.3,"",NA,NA,NA,NA,""
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,1.7,"",NA,NA,NA,NA,""
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.3,"",NA,NA,NA,NA,""
"FLaSH 1458 SKT 2014-01-16 519 0344","FLaSH","1458","SKT","519",2014-01-16,"0344","Cumaceans",NA,2.3,"M",NA,NA,NA,NA,"NM"
"FLaSH 1457 SKT 2014-01-16 519 0343","FLaSH","1457","SKT","519",2014-01-16,"0343","Cumaceans",NA,1.8,"G",NA,NA,NA,NA,"NM"
"FLaSH 1462 SKT 2014-01-16 519 0348","FLaSH","1462","SKT","519",2014-01-16,"0348","Cumaceans",NA,2.1,"",NA,NA,NA,NA,""
"FLaSH 1459 SKT 2014-01-16 519 0345","FLaSH","1459","SKT","519",2014-01-16,"0345","Cumaceans",NA,2.1,"",NA,NA,NA,NA,""
"FLaSH 1458 SKT 2014-01-16 519 0344","FLaSH","1458","SKT","519",2014-01-16,"0344","Cumaceans",NA,2,"",NA,NA,NA,NA,"NI"
"FLaSH 1458 SKT 2014-01-16 519 0344","FLaSH","1458","SKT","519",2014-01-16,"0344","Cumaceans",NA,1.3,"",NA,NA,NA,NA,""
"FLaSH 1458 SKT 2014-01-16 519 0344","FLaSH","1458","SKT","519",2014-01-16,"0344","Cumaceans",NA,2.3,"M",NA,NA,NA,NA,"NM"
"FLaSH 1458 SKT 2014-01-16 519 0344","FLaSH","1458","SKT","519",2014-01-16,"0344","Terrestrial invertebrates",NA,1.6,"G",NA,NA,NA,NA,"NM, winged insect; Est: used avg length of prey in gut"
"FLaSH 1459 SKT 2014-01-16 519 0345","FLaSH","1459","SKT","519",2014-01-16,"0345","Cumaceans",NA,2.3,"M",NA,NA,NA,NA,"NM"
"FLaSH 1458 SKT 2014-01-16 519 0344","FLaSH","1458","SKT","519",2014-01-16,"0344","Cumaceans",NA,2.3,"M",NA,NA,NA,NA,"NM"
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.8,"",NA,NA,NA,NA,""
"FLaSH 1459 SKT 2014-01-16 519 0345","FLaSH","1459","SKT","519",2014-01-16,"0345","Cumaceans",NA,2.3,"M",NA,NA,NA,NA,"NM"
"FLaSH 1458 SKT 2014-01-16 519 0344","FLaSH","1458","SKT","519",2014-01-16,"0344","Terrestrial invertebrates",NA,1.6,"",0.0031,NA,NA,NA,""
"FLaSH 1459 SKT 2014-01-16 519 0345","FLaSH","1459","SKT","519",2014-01-16,"0345","Cumaceans",NA,3.2,"",0.00012,NA,NA,NA,""
"FLaSH 1459 SKT 2014-01-16 519 0345","FLaSH","1459","SKT","519",2014-01-16,"0345","Terrestrial invertebrates",NA,2.1,"",NA,NA,NA,NA,"Looks like winged aphid (Hemiptera) with cornicles"
"FLaSH 1459 SKT 2014-01-16 519 0345","FLaSH","1459","SKT","519",2014-01-16,"0345","Terrestrial invertebrates",NA,2.3,"",NA,NA,NA,NA,""
"FLaSH 1460 SKT 2014-01-16 519 0346","FLaSH","1460","SKT","519",2014-01-16,"0346","Cumaceans",NA,1.9,"",NA,NA,NA,NA,""
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Corophium type","C. alienense",2.8,"AL",NA,NA,1.2,"m","NM, NW, male A2 1.2 mm"
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.7,"",NA,NA,NA,NA,""
"FLaSH 1459 SKT 2014-01-16 519 0345","FLaSH","1459","SKT","519",2014-01-16,"0345","Cumaceans",NA,2.3,"M",NA,NA,NA,NA,"NM"
"FLaSH 1461 SKT 2014-01-16 519 0347","FLaSH","1461","SKT","519",2014-01-16,"0347","Cumaceans",NA,2.7,"",NA,NA,NA,NA,""
